0,9056
1,4428
0,648
1,484
0,648
1,1604
0,648
1,488
0,644
1,484
0,644
1,484
0,648
1,484
0,648
1,484
0,652
1,1604
0,648
1,1616
0,644
1,484
0,644
1,1612
0,672
1,1584
0,648
1,484
0,648
1,1608
0,652
1,1608
0,644
1,488
0,644
1,488
0,644
1,484
0,644
1,1616
0,648
1,1604
0,648
1,1616
0,648
1,1604
0,652
1,480
0,648
1,1612
0,672
1,1584
0,652
1,1608
0,644
1,484
0,648
1,484
0,648
1,480
0,652
1,480
0,648
1,1608
0,652
1,484
0,644
1,41296
0,9068
1,2168
0,652
1,96664
0,9060
1,2180
0,652
